TRAIN,/Users/anthonyzheng/Desktop/datasets/data/011417767312812e.jpg,Body,0.709,0.0,,,0.940,0.664,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/011417767312812e.jpg,Body,0.039,0.232,,,0.546,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/011417767312812e.jpg,Body,0.364,0.299,,,0.779,0.980,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/011417767312812e.jpg,Head,0.554,0.299,,,0.705,0.480,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/011417767312812e.jpg,Body,0.303,0.0,,,0.557,0.357,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/011417767312812e.jpg,Head,0.083,0.234,,,0.267,0.429,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0116632f904277c7.jpg,Head,0.431,0.063,,,0.549,0.215,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0116632f904277c7.jpg,Body,0.112,0.061,,,0.970,0.872,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.111,0.783,,,0.275,0.880,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.446,0.427,,,0.515,0.469,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.254,0.116,,,0.418,0.204,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.349,0.424,,,0.448,0.469,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.273,0.783,,,0.471,0.917,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.597,0.318,,,0.682,0.382,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.597,0.493,,,0.707,0.546,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.431,0.371,,,0.48,0.402,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.490,0.373,,,0.541,0.402,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Body,0.107,0.051,,,0.938,0.965,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.774,0.417,,,0.852,0.448,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.854,0.421,,,0.936,0.459,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.886,0.524,,,0.941,0.595,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.898,0.351,,,0.938,0.388,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.046,0.404,,,0.079,0.439,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.107,0.394,,,0.147,0.433,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.701,0.309,,,0.768,0.379,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/012bfb1d9f9afc48.jpg,Head,0.736,0.510,,,0.863,0.582,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/013e4b54ccdf22aa.jpg,Head,0.05,0.174,,,0.160,0.358,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/013e4b54ccdf22aa.jpg,Body,0.643,0.0,,,1.0,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/013e4b54ccdf22aa.jpg,Head,0.746,0.0,,,1.0,0.552,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/013e4b54ccdf22aa.jpg,Body,0.0,0.077,,,0.184,0.527,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/013e4b54ccdf22aa.jpg,Head,0.014,0.081,,,0.095,0.222,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/013e4b54ccdf22aa.jpg,Body,0.0,0.172,,,0.298,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01491bf840ae9939.jpg,Head,0.483,0.170,,,0.594,0.337,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01491bf840ae9939.jpg,Body,0.287,0.170,,,0.815,0.870,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01c9c7321fe8e116.jpg,Head,0.244,0.154,,,0.429,0.436,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01c9c7321fe8e116.jpg,Head,0.598,0.156,,,0.789,0.482,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01c9c7321fe8e116.jpg,Head,0.704,0.024,,,0.849,0.275,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01c9c7321fe8e116.jpg,Body,0.0,0.0,,,1.0,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01c9c7321fe8e116.jpg,Head,0.003,0.088,,,0.161,0.377,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01c9c7321fe8e116.jpg,Head,0.902,0.0,,,1.0,0.284,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01f5efed4dfda77e.jpg,Body,0.0,0.0,,,1.0,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01f5efed4dfda77e.jpg,Head,0.0,0.0,,,1.0,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01fe16fca259a75a.jpg,Body,0.469,0.039,,,1.0,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01fe16fca259a75a.jpg,Head,0.588,0.039,,,0.768,0.335,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01fe16fca259a75a.jpg,Head,0.150,0.012,,,0.377,0.360,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/01fe16fca259a75a.jpg,Body,0.0,0.014,,,0.561,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0201c52dd49833a7.jpg,Body,0.131,0.202,,,0.295,0.504,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0201c52dd49833a7.jpg,Head,0.227,0.215,,,0.259,0.254,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/020c7b8e6d605069.jpg,Body,0.081,0.0,,,0.998,0.995,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/020c7b8e6d605069.jpg,Head,0.339,0.234,,,0.653,0.628,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0210f9c01e31f873.jpg,Body,0.859,0.0,,,1.0,0.598,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0210f9c01e31f873.jpg,Head,0.911,0.0,,,0.970,0.048,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0222c555d2c21a2f.jpg,Body,0.156,0.108,,,0.718,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0222c555d2c21a2f.jpg,Head,0.334,0.100,,,0.565,0.699,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/022c1f420446d118.jpg,Head,0.398,0.089,,,0.506,0.208,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/022c1f420446d118.jpg,Body,0.303,0.047,,,0.710,0.881,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02879d3014b69b1f.jpg,Body,0.0,0.067,,,0.993,0.998,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02879d3014b69b1f.jpg,Head,0.277,0.165,,,0.668,0.487,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02bf32177e000315.jpg,Head,0.307,0.081,,,0.973,0.735,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02bf32177e000315.jpg,Body,0.0,0.064,,,1.0,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02c704b941566bc9.jpg,Body,0.805,0.435,,,0.964,0.995,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02c704b941566bc9.jpg,Body,0.340,0.084,,,0.663,0.995,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02c704b941566bc9.jpg,Head,0.747,0.464,,,0.800,0.526,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02c704b941566bc9.jpg,Head,0.396,0.258,,,0.460,0.303,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02c704b941566bc9.jpg,Body,0.318,0.199,,,0.471,0.922,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02c704b941566bc9.jpg,Body,0.184,0.305,,,0.289,0.995,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02c704b941566bc9.jpg,Head,0.386,0.280,,,0.446,0.362,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02c704b941566bc9.jpg,Head,0.011,0.079,,,0.115,0.276,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02c704b941566bc9.jpg,Body,0.309,0.278,,,0.454,0.995,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02c704b941566bc9.jpg,Body,0.716,0.402,,,0.846,0.995,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02c704b941566bc9.jpg,Body,0.0,0.075,,,0.253,0.995,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02c704b941566bc9.jpg,Head,0.458,0.092,,,0.557,0.303,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02c704b941566bc9.jpg,Head,0.861,0.488,,,0.904,0.550,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02ceda7dc7da5160.jpg,Head,0.798,0.410,,,0.910,0.506,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02ceda7dc7da5160.jpg,Body,0.534,0.220,,,0.742,0.627,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02ceda7dc7da5160.jpg,Head,0.576,0.610,,,0.653,0.700,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02ceda7dc7da5160.jpg,Head,0.168,0.154,,,0.281,0.281,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02ceda7dc7da5160.jpg,Body,0.0,0.079,,,0.471,0.829,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02ceda7dc7da5160.jpg,Head,0.645,0.262,,,0.725,0.354,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02ceda7dc7da5160.jpg,Body,0.770,0.331,,,1.0,0.999,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02ceda7dc7da5160.jpg,Body,0.537,0.610,,,0.681,0.747,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02d1d3375f2d3dca.jpg,Head,0.424,0.331,,,0.756,0.515,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02d1d3375f2d3dca.jpg,Body,0.089,0.037,,,0.786,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02dfa3e35b58bdb7.jpg,Body,0.046,0.023,,,0.979,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02dfa3e35b58bdb7.jpg,Head,0.258,0.016,,,0.607,0.582,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02eb8d9a3e34b370.jpg,Head,0.478,0.015,,,0.997,0.522,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02eb8d9a3e34b370.jpg,Head,0.0,0.0,,,0.649,0.525,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02eb8d9a3e34b370.jpg,Body,0.0,0.008,,,1.0,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02eb8d9a3e34b370.jpg,Body,0.0,0.0,,,0.651,0.979,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02faccbb84bd2bc5.jpg,Head,0.674,0.006,,,0.794,0.085,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02faccbb84bd2bc5.jpg,Head,0.606,0.158,,,0.738,0.25,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02faccbb84bd2bc5.jpg,Head,0.389,0.110,,,0.599,0.236,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02faccbb84bd2bc5.jpg,Head,0.790,0.132,,,0.903,0.212,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02faccbb84bd2bc5.jpg,Head,0.0,0.802,,,0.061,0.857,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02faccbb84bd2bc5.jpg,Head,0.058,0.342,,,0.183,0.407,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02faccbb84bd2bc5.jpg,Head,0.058,0.787,,,0.169,0.852,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02faccbb84bd2bc5.jpg,Head,0.896,0.309,,,1.0,0.390,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02faccbb84bd2bc5.jpg,Head,0.832,0.859,,,0.964,0.918,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02faccbb84bd2bc5.jpg,Head,0.882,0.767,,,1.0,0.835,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02faccbb84bd2bc5.jpg,Body,0.0,0.006,,,1.0,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02faccbb84bd2bc5.jpg,Head,0.228,0.012,,,0.344,0.087,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/02faccbb84bd2bc5.jpg,Head,0.117,0.854,,,0.252,0.918,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/03006368ed61dbea.jpg,Head,0.417,0.212,,,0.777,0.477,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/03006368ed61dbea.jpg,Body,0.125,0.211,,,0.876,0.626,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0319faa662ff5d06.jpg,Body,0.522,0.174,,,1.0,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0319faa662ff5d06.jpg,Body,0.129,0.336,,,0.570,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0319faa662ff5d06.jpg,Head,0.302,0.365,,,0.553,0.716,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0319faa662ff5d06.jpg,Head,0.594,0.172,,,0.794,0.555,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0321485893e5cf27.jpg,Head,0.862,0.066,,,0.986,0.484,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0321485893e5cf27.jpg,Body,0.690,0.064,,,0.983,0.969,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0321d3071bc03c38.jpg,Body,0.414,0.0,,,0.621,0.171,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0321d3071bc03c38.jpg,Body,0.289,0.041,,,0.738,0.710,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0321d3071bc03c38.jpg,Body,0.089,0.0,,,0.226,0.098,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0321d3071bc03c38.jpg,Head,0.558,0.281,,,0.726,0.432,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0321d3071bc03c38.jpg,Body,0.0,0.0,,,0.132,0.244,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0321d3071bc03c38.jpg,Body,0.875,0.0,,,0.996,0.221,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0321d3071bc03c38.jpg,Body,0.285,0.281,,,0.898,0.997,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0321d3071bc03c38.jpg,Head,0.441,0.083,,,0.585,0.190,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/032518c7e3660911.jpg,Head,0.731,0.339,,,0.767,0.397,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/032518c7e3660911.jpg,Head,0.193,0.127,,,0.243,0.235,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/032518c7e3660911.jpg,Body,0.0,0.077,,,1.0,0.758,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/032518c7e3660911.jpg,Head,0.032,0.204,,,0.043,0.254,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/032518c7e3660911.jpg,Head,0.417,0.097,,,0.459,0.154,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/032518c7e3660911.jpg,Head,0.301,0.185,,,0.335,0.239,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/032518c7e3660911.jpg,Head,0.257,0.187,,,0.290,0.237,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/032518c7e3660911.jpg,Head,0.412,0.200,,,0.454,0.258,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/032518c7e3660911.jpg,Head,0.815,0.229,,,0.840,0.258,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/032518c7e3660911.jpg,Head,0.303,0.156,,,0.335,0.197,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/032518c7e3660911.jpg,Head,0.092,0.172,,,0.118,0.208,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/032518c7e3660911.jpg,Head,0.714,0.177,,,0.754,0.241,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/034f71ee4e111261.jpg,Head,0.798,0.233,,,0.845,0.285,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/034f71ee4e111261.jpg,Head,0.932,0.225,,,0.998,0.302,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/034f71ee4e111261.jpg,Body,0.353,0.002,,,1.0,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/034f71ee4e111261.jpg,Body,0.0,0.185,,,0.4,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/034f71ee4e111261.jpg,Body,0.595,0.622,,,0.668,0.762,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/034f71ee4e111261.jpg,Body,0.795,0.152,,,1.0,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/034f71ee4e111261.jpg,Body,0.776,0.233,,,0.864,0.735,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/034f71ee4e111261.jpg,Head,0.570,0.152,,,0.675,0.247,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/034f71ee4e111261.jpg,Head,0.193,0.277,,,0.307,0.418,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/039782bb88d38690.jpg,Body,0.137,0.016,,,0.539,0.706,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/039782bb88d38690.jpg,Head,0.614,0.283,,,0.753,0.45,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/039782bb88d38690.jpg,Body,0.325,0.166,,,0.839,0.956,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/039782bb88d38690.jpg,Head,0.365,0.052,,,0.496,0.268,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/03aa4667326aec95.jpg,Head,0.273,0.074,,,0.982,0.998,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/03aa4667326aec95.jpg,Body,0.271,0.071,,,0.987,0.987,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/03b9130b70a5adcf.jpg,Head,0.400,0.063,,,0.606,0.246,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/03b9130b70a5adcf.jpg,Body,0.207,0.039,,,0.951,0.995,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/03f74f6c5682c786.jpg,Head,0.525,0.159,,,0.685,0.354,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/03f74f6c5682c786.jpg,Body,0.285,0.168,,,0.958,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/03f74f6c5682c786.jpg,Head,0.395,0.166,,,0.541,0.461,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0411dd1941790d58.jpg,Head,0.628,0.855,,,0.674,0.879,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0411dd1941790d58.jpg,Head,0.210,0.837,,,0.269,0.884,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0411dd1941790d58.jpg,Head,0.097,0.843,,,0.179,0.895,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0411dd1941790d58.jpg,Body,0.0,0.837,,,0.805,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0472586d97db6daf.jpg,Head,0.908,0.0,,,1.0,0.075,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0472586d97db6daf.jpg,Body,0.0,0.0,,,1.0,0.884,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/0472586d97db6daf.jpg,Head,0.373,0.117,,,0.530,0.435,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Head,0.218,0.867,,,0.436,0.997,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Head,0.910,0.188,,,0.936,0.269,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Head,0.146,0.816,,,0.292,0.997,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Head,0.303,0.331,,,0.349,0.418,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Head,0.104,0.314,,,0.151,0.402,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Body,0.063,0.123,,,0.998,1.0,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Head,0.435,0.323,,,0.473,0.415,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Head,0.148,0.285,,,0.199,0.369,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Head,0.544,0.298,,,0.591,0.387,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Head,0.806,0.225,,,0.855,0.325,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Head,0.910,0.245,,,0.935,0.307,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Head,0.918,0.130,,,0.985,0.25,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Head,0.669,0.305,,,0.721,0.393,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/049feb8853b23023.jpg,Head,0.526,0.626,,,0.595,0.719,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/04e3bee2eeaf280e.jpg,Head,0.376,0.681,,,0.525,0.735,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/04e3bee2eeaf280e.jpg,Head,0.679,0.783,,,0.701,0.812,,
TRAIN,/Users/anthonyzheng/Desktop/datasets/data/04e3bee2eeaf280e.jpg,Body,0.1,0.683,,,0.720,1.0,,
